"Timestamp","TZ","WD_AV (deg)","WS_AV (m/s)","WS_MX (m/s)","WS_IMX_WD (deg)","Bar_AV (hpa)","Bar_MX (hpa)","Bar_MN (hpa)","Hum_AV (%)","Hum_MX (%)","Hum_MN (%)","Temp_AV (degC)","Temp_MX (degC)","Temp_MN (degC)","Status","VEXT (V)"
2025/10/01 10:00:00.435,n,311.85468,1.351467,2.59,95,999.91568,1000,999.8,73.634208,78.9,68.7,24.249496,24.9,23.4,0,12.36978
2025/10/01 10:10:00.436,n,313.02874,1.656367,2.99,302,999.83744,999.9,999.8,80.983952,83.1,78.5,23.134684,23.4,23,0,12.664298
2025/10/01 10:20:00.437,n,332.32366,2.123367,3.11,334,999.67984,999.8,999.6,81.772168,83.1,80,22.998338,23.1,22.9,0,12.664298
2025/10/01 10:30:00.426,n,339.78076,2.306284,3.24,340,999.59928,999.7,999.5,81.4888,83.2,80.2,22.932806,23.1,22.8,0,13.253334
2025/10/01 10:40:00.424,n,336.23976,1.8626,2.75,338,999.6492,999.7,999.6,80.902232,82.8,78.4,23.161236,23.4,23,0,12.36978
2025/10/01 10:50:00.427,n,324.53812,1.538934,2.71,334,999.50792,999.7,999.4,80.123152,81.7,78.5,23.21534,23.3,23.1,0,12.22252
2025/10/01 11:00:00.426,n,287.46356,1.377099,2.65,249,999.44648,999.5,999.4,79.69924,80.6,78.6,23.293486,23.4,23.2,0,12.07526
2025/10/01 11:10:00.426,n,312.14078,1.768634,3.13,312,999.40104,999.5,999.4,77.87596,79.5,75.8,23.64089,23.9,23.3,0,12.22252
2025/10/01 11:20:00.427,n,317.18048,2.480099,3.9,310,999.42952,999.5,999.4,76.625656,79.4,72,23.790188,24.2,23.4,0,12.36978
2025/10/01 11:30:00.429,n,330.60886,3.246633,4.28,330,999.39296,999.5,999.2,79.152992,81.6,77.4,23.442356,23.6,23.4,0,12.22252
2025/10/01 11:40:00.432,n,337.48136,3.193299,4.74,339,999.22024,999.3,999.2,78.657968,80.9,76.3,23.459716,23.5,23.4,0,12.811556
2025/10/01 11:50:00.434,n,346.5304,3.738799,4.86,344,999.14416,999.2,999.1,78.580088,81,76.3,23.406918,23.5,23.3,0,12.22252
2025/10/01 12:00:00.437,n,354.37832,5.1958,6.7,359,998.92376,999.1,998.8,79.707744,82.6,78.1,23.320752,23.4,23.3,0,12.36978
2025/10/01 12:10:00.428,n,358.03044,5.597324,6.77,354,998.85208,998.9,998.7,76.371472,80.3,72.2,23.55408,23.7,23.3,0,12.07526
2025/10/01 12:20:00.425,n,18.246824,9.635934,13.34,13,998.46752,998.8,998.1,74.165328,79.4,67.3,23.137178,23.9,22.7,0,12.36978
2025/10/01 12:30:00.425,n,18.530418,9.22955,10.43,16,998.45328,998.6,998.3,74.207656,79,67.8,22.82087,23,22.7,0,12.07526
2025/10/01 12:40:00.421,n,5.668615,8.726564,9.75,4,998.47272,998.6,998.3,73.1572,76.1,67.6,22.872406,23.1,22.7,0,12.517038
2025/10/01 12:50:00.426,n,13.799902,7.812745,9.04,15,998.44608,998.6,998.3,72.759664,76.5,70,22.774658,22.9,22.7,0,12.36978
2025/10/01 13:00:00.422,n,15.705216,6.880667,8.34,20,998.55,998.7,998.4,75.654184,80.5,71.6,22.65047,22.8,22.5,0,12.517038
2025/10/01 13:10:00.422,n,9.505654,6.603381,7.7,3,998.41256,998.5,998.3,71.690648,76.5,67.9,22.993656,23.2,22.8,0,12.517038
2025/10/01 13:20:00.426,n,16.878278,5.988948,7.37,16,998.324,998.5,998.2,70.326232,73.9,68.5,23.031134,23.1,23,0,12.664298
2025/10/01 13:30:00.429,n,15.082618,6.329983,7.6,14,998.25736,998.4,998.2,74.370952,78.3,70.4,22.856178,23.1,22.7,0,12.36978
2025/10/01 13:40:00.424,n,12.344528,6.370184,7.57,12,998.26632,998.3,998.1,76.812832,80.1,73.7,22.68977,22.8,22.6,0,12.664298
2025/10/01 13:50:00.422,n,11.106848,5.632881,7.88,16,998.34872,998.4,998.2,75.326976,79.3,72.1,22.889298,23.1,22.6,0,12.07526
2025/10/01 14:00:00.424,n,10.642076,5.303838,6.53,22,998.29552,998.4,998.2,73.94984,76.9,71.1,23.095614,23.4,23,0,12.36978
2025/10/01 14:10:00.427,n,352.59096,5.551999,6.86,352,998.3392,998.5,998.2,69.573848,75.6,65.5,23.409124,23.5,23.3,0,12.36978
2025/10/01 14:20:00.431,n,350.27452,5.118183,6.35,355,998.46032,998.6,998.4,68.871672,73.6,66,23.516312,23.7,23.4,0,12.22252
2025/10/01 14:30:00.433,n,355.71028,6.102967,7.34,351,998.3228,998.5,998.2,65.295624,70.5,61.6,23.856082,24,23.7,0,12.22252
2025/10/01 14:40:00.434,n,358.07256,7.082518,8.45,1,998.18832,998.3,998.1,63.92346,68.3,61,23.992624,24.1,23.9,0,12.811556
2025/10/01 14:50:00.441,n,357.8696,7.404465,9.02,1,998.19472,998.3,998.1,61.53782,67.1,58.8,24.096396,24.2,24,0,12.22252
2025/10/01 15:00:00.423,n,350.76984,7.030482,8.53,344,998.20328,998.3,998.1,62.392036,66.800004,58.7,24.09308,24.2,24,0,12.22252
2025/10/01 15:10:00.426,n,357.33248,7.674317,9.49,356,998.13528,998.3,998,64.202652,71,60.1,24.001172,24.1,23.9,0,12.36978
2025/10/01 15:20:00.425,n,349.47828,6.949883,9.11,351,998.28624,998.4,998.1,63.090996,68.9,60.1,24.058116,24.1,24,0,12.664298
2025/10/01 15:30:00.427,n,352.12832,6.993837,8.62,354,998.24128,998.4,998.1,63.89698,68.6,60.5,24.094122,24.2,24,0,12.36978
2025/10/01 15:40:00.426,n,348.90824,7.253517,9.63,357,998.26504,998.4,998.1,62.320808,67,60.1,24.064346,24.2,24,0,12.517038
2025/10/01 15:50:00.425,n,341.96076,8.244376,11.72,337,998.34936,998.5,998.2,60.129164,67.8,50.2,24.139674,24.3,24,0,12.36978
2025/10/01 16:00:00.427,n,339.8752,9.232052,10.83,341,998.2996,998.4,998.1,56.521992,63.5,50.4,24.216216,24.3,24.1,0,12.36978
2025/10/01 16:10:00.429,n,339.34172,9.362902,10.76,344,998.41584,998.6,998.2,55.549324,60,51.3,24.24838,24.3,24.2,0,12.07526
2025/10/01 16:20:00.434,n,340.36012,9.480606,10.73,338,998.51608,998.6,998.4,52.564824,57.5,48.5,24.220398,24.3,24.1,0,12.22252
2025/10/01 16:30:00.435,n,341.49324,9.18727,10.64,342,998.66096,998.8,998.5,51.557016,57.5,46.5,24.198008,24.3,24.1,0,11.633482
2025/10/01 16:40:00.426,n,344.17308,9.170734,10.22,339,998.79168,998.9,998.6,52.181672,61.9,47.1,24.05954,24.2,23.9,0,11.633482
2025/10/01 16:50:00.424,n,344.8622,9.67692,12.11,348,998.88736,999.1,998.7,55.514792,61.2,51.2,23.83045,24,23.8,0,11.633482
2025/10/01 17:00:00.426,n,347.49812,10.348414,11.97,346,998.9524,999.2,998.8,54.642332,59.2,51.9,23.753058,23.9,23.6,0,11.633482
2025/10/01 17:10:00.431,n,348.10904,9.99119,11.75,352,999.1844,999.4,998.9,55.336012,59.8,50.6,23.656334,23.7,23.6,0,11.633482
2025/10/01 17:20:00.426,n,347.5638,9.240288,10.86,347,999.35008,999.5,999.2,56.955988,63.4,51,23.539046,23.7,23.4,0,11.633482
2025/10/01 17:30:00.426,n,346.90388,8.885936,10.43,342,999.48512,999.7,999.3,59.955312,64.199996,56.5,23.376896,23.5,23.2,0,11.633482
2025/10/01 17:40:00.424,n,348.33336,8.268822,10.2,349,999.63872,999.8,999.5,62.454968,67.5,59.4,23.269354,23.4,23.1,0,11.633482
2025/10/01 17:50:00.427,n,347.25924,8.493036,10.56,346,999.63768,999.8,999.5,64.667724,69.6,61.4,23.121994,23.3,23,0,11.633482
2025/10/01 18:00:00.433,n,343.18324,8.284299,10.01,339,999.68312,999.8,999.5,65.468864,71.1,60.9,23.063108,23.2,23,0,11.486222
2025/10/01 18:10:00.428,n,340.57988,8.052797,9.86,331,999.79568,999.9,999.6,66.081832,70.7,62.3,22.965792,23.1,22.8,0,11.633482
2025/10/01 18:20:00.424,n,341.5934,6.811584,9.05,348,1000.052,1000.3,999.8,66.960152,71.4,63.8,22.786648,22.9,22.7,0,11.486222
2025/10/01 18:30:00.429,n,346.25804,6.341265,7.78,348,1000.3036,1000.4,1000.2,66.774316,70.9,64.1,22.715056,22.8,22.6,0,11.633482
2025/10/01 18:40:00.430,n,346.22156,6.540166,8.17,346,1000.4394,1000.6,1000.3,67.625352,71.9,63.8,22.651758,22.7,22.6,0,11.633482
2025/10/01 18:50:00.427,n,340.87996,7.136165,8.44,343,1000.6454,1000.8,1000.5,69.333056,72.8,66.699996,22.605078,22.7,22.5,0,11.633482
2025/10/01 19:00:00.423,n,339.14156,7.004987,8.5,334,1000.8308,1000.9,1000.7,68.575328,73.1,63.9,22.588556,22.7,22.5,0,11.633482
2025/10/01 19:10:00.428,n,340.84792,7.307568,9.13,337,1000.8574,1001,1000.7,65.063516,68.9,62.2,22.546926,22.6,22.5,0,11.633482
2025/10/01 19:20:00.442,n,337.67448,7.382897,8.74,327,1000.9388,1001.1,1000.8,65.302512,70.7,61.4,22.593622,22.7,22.5,0,11.633482
2025/10/01 19:30:00.432,n,335.14312,6.948202,8.95,335,1001.1052,1001.3,1000.9,64.338332,69.3,62.5,22.51934,22.6,22.5,0,11.633482
2025/10/01 19:40:00.424,n,336.14108,6.793103,8.15,331,1001.057,1001.3,1000.9,65.186644,70.9,62.5,22.454628,22.6,22.4,0,11.633482
2025/10/01 19:50:00.426,n,334.82996,6.523799,7.93,335,1001.0074,1001.1,1000.9,65.014212,70.4,63.1,22.402048,22.5,22.3,0,11.633482
2025/10/01 20:00:00.428,n,331.04224,6.537981,7.5,328,1001.1194,1001.3,1001,65.319672,69.8,63.4,22.328654,22.4,22.3,0,11.633482
2025/10/01 20:10:00.426,n,327.06164,6.313485,7.53,330,1001.1934,1001.3,1001.1,65.168832,68.4,63.3,22.29557,22.4,22.2,0,11.633482
2025/10/01 20:20:00.432,n,331.74948,6.134568,7.21,334,1001.3036,1001.4,1001.2,66.235168,69.6,64.5,22.268774,22.3,22.2,0,11.633482
2025/10/01 20:30:00.435,n,337.56908,5.784467,6.83,332,1001.2276,1001.3,1001.2,66.313364,70.4,64.4,22.29788,22.4,22.2,0,11.633482
2025/10/01 20:40:00.437,n,333.96332,5.272315,6.57,341,1001.299,1001.4,1001.2,66.304808,69.8,64.1,22.265296,22.3,22.2,0,11.633482
2025/10/01 20:50:00.425,n,329.62754,4.849748,6.07,332,1001.3642,1001.5,1001.2,66.877776,70.2,64.699996,22.258004,22.3,22.2,0,11.633482
2025/10/01 21:00:00.427,n,335.3189,4.247314,5.92,328,1001.3984,1001.5,1001.3,67.057352,70.5,64.6,22.205294,22.3,22.2,0,11.633482
2025/10/01 21:10:00.425,n,334.0419,4.008283,5.24,331,1001.3854,1001.4,1001.3,66.839156,69.5,65.300004,22.119582,22.2,22.1,0,11.633482
2025/10/01 21:20:00.427,n,328.86318,4.296267,5.46,330,1001.4704,1001.6,1001.3,68.538152,70.8,66.300004,22.059684,22.1,22,0,11.633482
2025/10/01 21:30:00.425,n,330.76724,4.576383,5.62,330,1001.489,1001.6,1001.4,67.434192,70.5,64.9,22.0025,22.1,22,0,11.633482
2025/10/01 21:40:00.428,n,330.77896,4.555832,5.78,324,1001.5416,1001.7,1001.4,67.335688,72.8,63.9,22.037048,22.1,22,0,11.633482
2025/10/01 21:50:00.426,n,327.00156,4.993854,6.67,311,1001.6828,1001.8,1001.6,66.591324,70.8,62.4,22.030188,22.1,21.9,0,11.338964
2025/10/01 22:00:00.428,n,329.29032,4.937618,6,327,1001.5604,1001.7,1001.5,66.8435,71.6,61.9,21.935632,22.1,21.9,0,11.633482
2025/10/01 22:10:00.434,n,325.83524,5.1929,5.91,330,1001.628,1001.7,1001.5,65.32698,69.3,61.5,21.999706,22.1,21.9,0,11.338964
2025/10/01 22:20:00.434,n,325.77942,4.799333,5.85,330,1001.6564,1001.8,1001.6,70.862112,75.7,64.199996,21.70638,21.9,21.6,0,11.633482
2025/10/01 22:30:00.442,n,327.3132,4.463719,5.54,330,1001.6874,1001.7,1001.6,71.74352,75.8,66.199996,21.6043,21.7,21.5,0,11.338964
2025/10/01 22:40:00.427,n,330.37356,4.483732,5.33,327,1001.6494,1001.7,1001.6,69.97484,74,63.7,21.728996,21.8,21.6,0,11.633482
2025/10/01 22:50:00.424,n,329.35862,4.494833,5.7,335,1001.7208,1001.8,1001.6,69.695832,72.5,67.3,21.773572,21.9,21.7,0,11.486222
2025/10/01 23:00:00.426,n,332.18756,3.7878,4.93,337,1001.7372,1001.9,1001.6,68.573688,73,63.1,21.843744,22,21.7,0,11.633482
2025/10/01 23:10:00.426,n,325.21418,3.42535,4.44,324,1001.8434,1001.9,1001.8,65.767188,68.2,63.2,21.97684,22,21.9,0,11.486222
2025/10/01 23:20:00.424,n,340.3554,2.763651,4.01,339,1001.822,1001.9,1001.8,67.423184,71.1,65.6,21.902434,22,21.8,0,11.633482
2025/10/01 23:30:00.425,n,335.71116,3.150567,4.54,337,1001.7986,1001.9,1001.7,66.891228,72.5,64.4,21.922772,22,21.9,0,11.486222
2025/10/01 23:40:00.435,n,340.16656,3.2128,4.28,324,1001.694,1001.7,1001.7,64.797332,67.2,62.7,21.935502,22,21.9,0,11.633482
2025/10/01 23:50:00.434,n,335.71976,2.961483,3.96,328,1001.827,1001.9,1001.7,64.7593,67.7,62,21.923944,22,21.9,0,11.486222
2025/10/02 00:00:00.437,n,332.29568,2.403017,3.81,340,1002.0284,1002.2,1001.9,68.338456,72,64.4,21.794838,21.9,21.6,0,11.633482
2025/10/02 00:10:00.423,n,182.5278,1.797917,2.88,161,1002.1884,1002.3,1002.1,75.054176,77.8,70.1,20.311696,21.6,19.7,0,11.486222
2025/10/02 00:20:00.428,n,155.02978,2.837833,3.35,162,1002.2712,1002.3,1002.2,78.36292,80,76.6,19.527178,19.8,19.3,0,11.486222
2025/10/02 00:30:00.428,n,156.52402,2.120566,2.83,143,1002.3446,1002.4,1002.2,81.113496,83.3,79.4,19.240674,19.4,19.1,0,11.633482
2025/10/02 00:40:00.428,n,170.06928,2.859683,3.62,167,1002.4868,1002.5,1002.4,84.879104,85.7,83.3,18.686548,19.1,18.5,0,11.486222
2025/10/02 00:50:00.427,n,162.85144,2.708518,3.7,180,1002.4232,1002.5,1002.3,86.218624,87.8,84.8,18.28966,18.5,18.1,0,11.633482
2025/10/02 01:00:00.429,n,152.86496,2.866783,3.64,148,1002.3888,1002.4,1002.3,87.553592,88.9,85.4,18.014328,18.3,17.8,0,11.338964
2025/10/02 01:10:00.430,n,165.22098,2.892419,3.34,156,1002.4132,1002.5,1002.3,85.845032,86.8,84.6,18.226288,18.4,18.1,0,11.338964
2025/10/02 01:20:00.430,n,169.719,2.615817,2.99,171,1002.42,1002.5,1002.3,86.771008,87.4,86,18.10163,18.2,18,0,11.486222
2025/10/02 01:30:00.436,n,155.53458,2.268135,2.66,169,1002.4834,1002.5,1002.4,87.576648,88.8,86.1,17.91144,18.1,17.7,0,11.486222
2025/10/02 01:40:00.427,n,111.23394,2.021016,2.66,103,1002.4426,1002.5,1002.4,89.897248,91.1,87.9,17.431678,17.8,17.2,0,11.486222
2025/10/02 01:50:00.426,n,134.19106,1.365717,1.77,108,1002.402,1002.5,1002.3,84.390704,88.7,81.7,18.191958,18.6,17.5,0,11.486222
2025/10/02 02:00:00.430,n,160.24284,1.089834,2.11,120,1002.5602,1002.7,1002.4,86.273416,89.6,82.6,17.966066,18.5,17.8,0,11.633482
2025/10/02 02:10:00.425,n,181.42748,1.594133,2.44,185,1002.5852,1002.7,1002.5,89.787224,90.4,89.2,17.612986,17.8,17.4,0,11.486222
2025/10/02 02:20:00.424,n,174.89202,1.583134,2.48,178,1002.5186,1002.6,1002.5,89.9182,91.1,89.3,17.664488,17.7,17.5,0,11.486222
2025/10/02 02:30:00.427,n,171.236,2.680433,3.88,148,1002.4104,1002.5,1002.3,89.018544,91.1,86.2,17.702516,17.9,17.5,0,11.486222
2025/10/02 02:40:00.431,n,165.81882,3.30575,4.24,183,1002.4176,1002.5,1002.3,88.576856,90.5,86.2,17.514858,17.9,17.2,0,11.486222
2025/10/02 02:50:00.433,n,172.25352,3.450134,4.44,176,1002.377,1002.5,1002.3,91.782168,93.4,90.5,16.98914,17.2,16.700002,0,11.486222
2025/10/02 03:00:00.438,n,176.54948,3.682231,4.68,174,1002.3656,1002.4,1002.3,92.637952,94.1,90.8,16.886416,17.1,16.700002,0,11.338964
2025/10/02 03:10:00.424,n,187.30636,3.5109,4.62,183,1002.4562,1002.5,1002.4,89.555424,91,87.9,17.331072,17.6,17.1,0,11.486222
2025/10/02 03:20:00.427,n,191.39596,3.204583,4.32,200,1002.4488,1002.5,1002.4,87.343792,88.7,85.5,17.753174,18.1,17.5,0,11.486222
2025/10/02 03:30:00.429,n,175.29894,2.611735,3.42,189,1002.4426,1002.5,1002.4,87.532248,89.5,85.4,17.773842,18.1,17.4,0,11.486222
2025/10/02 03:40:00.427,n,170.2239,2.758901,3.37,171,1002.4928,1002.5,1002.4,90.87912,92.2,89.3,17.208158,17.4,17,0,11.486222
2025/10/02 03:50:00.426,n,177.85122,2.704017,3.63,177,1002.564,1002.6,1002.5,91.554128,92.2,89.8,17.122064,17.4,17,0,11.486222
2025/10/02 04:00:00.424,n,187.44448,2.227733,3.41,190,1002.5406,1002.6,1002.5,87.830648,90.3,86.1,17.74951,18,17.4,0,11.486222
2025/10/02 04:10:00.425,n,156.3406,3.105749,3.86,155,1002.6358,1002.7,1002.6,93.437664,95.6,88.6,16.88946,17.6,16.6,0,11.486222
2025/10/02 04:20:00.428,n,148.83014,3.017348,3.46,150,1002.5586,1002.7,1002.5,94.829792,95.5,93.9,16.669062,16.8,16.6,0,11.486222
2025/10/02 04:30:00.432,n,147.95726,3.295465,4.1,146,1002.5546,1002.7,1002.4,93.184072,94.2,92.7,16.804118,16.9,16.700002,0,11.486222
2025/10/02 04:40:00.426,n,147.4802,2.908817,3.56,153,1002.6412,1002.7,1002.6,92.686344,93.1,91.5,16.873502,17,16.8,0,11.486222
